f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004397036973387003,0.004827327094972134,0.004603364504873753,0.004626403097063303,0.005017830058932304,0.00445166788995266,0.004257631488144398,0.005092591047286987,0.004827883094549179,0.00378584791906178,0.004249934572726488,0.004519001115113497,0.003722785972058773,0.002989531960338354,0.0031111021526157856,0.003300627926364541,0.0029627627227455378,0.0030509724747389555,0.00381912337616086,0.0039851125329732895,0.0031942029017955065,0.003018250921741128,0.9305790662765503,0.8144493103027344,0.8511581420898438,0.6866447925567627,1.117811918258667,0.5874912738800049,2.1356728076934814,0.681567907333374,1.0319639444351196,0.8480549454689026,0.8235357999801636,1.1671031713485718,1.1479978561401367,0.9603140950202942,0.6673145294189453,1.2341463565826416,1.3924587965011597,2.9049630165100098,1.4540975093841553,1.914454460144043,0.9525208473205566,0.9192761182785034,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004827327094972134,0.004603364504873753,0.004626403097063303,0.005017830058932304,0.00445166788995266,0.004257631488144398,0.005092591047286987,0.004827883094549179,0.00378584791906178,0.004249934572726488,0.004519001115113497,0.003722785972058773,0.002989531960338354,0.0031111021526157856,0.003300627926364541,0.0029627627227455378,0.0030509724747389555,0.00381912337616086,0.0039851125329732895,0.0031942029017955065,0.003018250921741128,0.004021866247057915,0.8144493103027344,0.8511581420898438,0.6866447925567627,1.117811918258667,0.5874912738800049,2.1356728076934814,0.681567907333374,1.0319639444351196,0.8480549454689026,0.8235357999801636,1.1671031713485718,1.1479978561401367,0.9603140950202942,0.6673145294189453,1.2341463565826416,1.3924587965011597,2.9049630165100098,1.4540975093841553,1.914454460144043,0.9525208473205566,0.9192761182785034,0.4815022051334381,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004603364504873753,0.004626403097063303,0.005017830058932304,0.00445166788995266,0.004257631488144398,0.005092591047286987,0.004827883094549179,0.00378584791906178,0.004249934572726488,0.004519001115113497,0.003722785972058773,0.002989531960338354,0.0031111021526157856,0.003300627926364541,0.0029627627227455378,0.0030509724747389555,0.00381912337616086,0.0039851125329732895,0.0031942029017955065,0.003018250921741128,0.004021866247057915,0.004698343109339476,0.8511581420898438,0.6866447925567627,1.117811918258667,0.5874912738800049,2.1356728076934814,0.681567907333374,1.0319639444351196,0.8480549454689026,0.8235357999801636,1.1671031713485718,1.1479978561401367,0.9603140950202942,0.6673145294189453,1.2341463565826416,1.3924587965011597,2.9049630165100098,1.4540975093841553,1.914454460144043,0.9525208473205566,0.9192761182785034,0.4815022051334381,1.143488883972168,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004626403097063303,0.005017830058932304,0.00445166788995266,0.004257631488144398,0.005092591047286987,0.004827883094549179,0.00378584791906178,0.004249934572726488,0.004519001115113497,0.003722785972058773,0.002989531960338354,0.0031111021526157856,0.003300627926364541,0.0029627627227455378,0.0030509724747389555,0.00381912337616086,0.0039851125329732895,0.0031942029017955065,0.003018250921741128,0.004021866247057915,0.004698343109339476,0.0043082647025585175,0.6866447925567627,1.117811918258667,0.5874912738800049,2.1356728076934814,0.681567907333374,1.0319639444351196,0.8480549454689026,0.8235357999801636,1.1671031713485718,1.1479978561401367,0.9603140950202942,0.6673145294189453,1.2341463565826416,1.3924587965011597,2.9049630165100098,1.4540975093841553,1.914454460144043,0.9525208473205566,0.9192761182785034,0.4815022051334381,1.143488883972168,1.6798824071884155,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005017830058932304,0.00445166788995266,0.004257631488144398,0.005092591047286987,0.004827883094549179,0.00378584791906178,0.004249934572726488,0.004519001115113497,0.003722785972058773,0.002989531960338354,0.0031111021526157856,0.003300627926364541,0.0029627627227455378,0.0030509724747389555,0.00381912337616086,0.0039851125329732895,0.0031942029017955065,0.003018250921741128,0.004021866247057915,0.004698343109339476,0.0043082647025585175,0.004506734665483236,1.117811918258667,0.5874912738800049,2.1356728076934814,0.681567907333374,1.0319639444351196,0.8480549454689026,0.8235357999801636,1.1671031713485718,1.1479978561401367,0.9603140950202942,0.6673145294189453,1.2341463565826416,1.3924587965011597,2.9049630165100098,1.4540975093841553,1.914454460144043,0.9525208473205566,0.9192761182785034,0.4815022051334381,1.143488883972168,1.6798824071884155,1.232933759689331,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00445166788995266,0.004257631488144398,0.005092591047286987,0.004827883094549179,0.00378584791906178,0.004249934572726488,0.004519001115113497,0.003722785972058773,0.002989531960338354,0.0031111021526157856,0.003300627926364541,0.0029627627227455378,0.0030509724747389555,0.00381912337616086,0.0039851125329732895,0.0031942029017955065,0.003018250921741128,0.004021866247057915,0.004698343109339476,0.0043082647025585175,0.004506734665483236,0.0053778160363435745,0.5874912738800049,2.1356728076934814,0.681567907333374,1.0319639444351196,0.8480549454689026,0.8235357999801636,1.1671031713485718,1.1479978561401367,0.9603140950202942,0.6673145294189453,1.2341463565826416,1.3924587965011597,2.9049630165100098,1.4540975093841553,1.914454460144043,0.9525208473205566,0.9192761182785034,0.4815022051334381,1.143488883972168,1.6798824071884155,1.232933759689331,0.9825693964958191,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004257631488144398,0.005092591047286987,0.004827883094549179,0.00378584791906178,0.004249934572726488,0.004519001115113497,0.003722785972058773,0.002989531960338354,0.0031111021526157856,0.003300627926364541,0.0029627627227455378,0.0030509724747389555,0.00381912337616086,0.0039851125329732895,0.0031942029017955065,0.003018250921741128,0.004021866247057915,0.004698343109339476,0.0043082647025585175,0.004506734665483236,0.0053778160363435745,0.005493036936968565,2.1356728076934814,0.681567907333374,1.0319639444351196,0.8480549454689026,0.8235357999801636,1.1671031713485718,1.1479978561401367,0.9603140950202942,0.6673145294189453,1.2341463565826416,1.3924587965011597,2.9049630165100098,1.4540975093841553,1.914454460144043,0.9525208473205566,0.9192761182785034,0.4815022051334381,1.143488883972168,1.6798824071884155,1.232933759689331,0.9825693964958191,1.1283191442489624,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005092591047286987,0.004827883094549179,0.00378584791906178,0.004249934572726488,0.004519001115113497,0.003722785972058773,0.002989531960338354,0.0031111021526157856,0.003300627926364541,0.0029627627227455378,0.0030509724747389555,0.00381912337616086,0.0039851125329732895,0.0031942029017955065,0.003018250921741128,0.004021866247057915,0.004698343109339476,0.0043082647025585175,0.004506734665483236,0.0053778160363435745,0.005493036936968565,0.004753637593239546,0.681567907333374,1.0319639444351196,0.8480549454689026,0.8235357999801636,1.1671031713485718,1.1479978561401367,0.9603140950202942,0.6673145294189453,1.2341463565826416,1.3924587965011597,2.9049630165100098,1.4540975093841553,1.914454460144043,0.9525208473205566,0.9192761182785034,0.4815022051334381,1.143488883972168,1.6798824071884155,1.232933759689331,0.9825693964958191,1.1283191442489624,1.3682039976119995,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004827883094549179,0.00378584791906178,0.004249934572726488,0.004519001115113497,0.003722785972058773,0.002989531960338354,0.0031111021526157856,0.003300627926364541,0.0029627627227455378,0.0030509724747389555,0.00381912337616086,0.0039851125329732895,0.0031942029017955065,0.003018250921741128,0.004021866247057915,0.004698343109339476,0.0043082647025585175,0.004506734665483236,0.0053778160363435745,0.005493036936968565,0.004753637593239546,0.005056396592408419,1.0319639444351196,0.8480549454689026,0.8235357999801636,1.1671031713485718,1.1479978561401367,0.9603140950202942,0.6673145294189453,1.2341463565826416,1.3924587965011597,2.9049630165100098,1.4540975093841553,1.914454460144043,0.9525208473205566,0.9192761182785034,0.4815022051334381,1.143488883972168,1.6798824071884155,1.232933759689331,0.9825693964958191,1.1283191442489624,1.3682039976119995,0.9889469146728516,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00378584791906178,0.004249934572726488,0.004519001115113497,0.003722785972058773,0.002989531960338354,0.0031111021526157856,0.003300627926364541,0.0029627627227455378,0.0030509724747389555,0.00381912337616086,0.0039851125329732895,0.0031942029017955065,0.003018250921741128,0.004021866247057915,0.004698343109339476,0.0043082647025585175,0.004506734665483236,0.0053778160363435745,0.005493036936968565,0.004753637593239546,0.005056396592408419,0.005338509567081928,0.8480549454689026,0.8235357999801636,1.1671031713485718,1.1479978561401367,0.9603140950202942,0.6673145294189453,1.2341463565826416,1.3924587965011597,2.9049630165100098,1.4540975093841553,1.914454460144043,0.9525208473205566,0.9192761182785034,0.4815022051334381,1.143488883972168,1.6798824071884155,1.232933759689331,0.9825693964958191,1.1283191442489624,1.3682039976119995,0.9889469146728516,1.3723030090332031,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004249934572726488,0.004519001115113497,0.003722785972058773,0.002989531960338354,0.0031111021526157856,0.003300627926364541,0.0029627627227455378,0.0030509724747389555,0.00381912337616086,0.0039851125329732895,0.0031942029017955065,0.003018250921741128,0.004021866247057915,0.004698343109339476,0.0043082647025585175,0.004506734665483236,0.0053778160363435745,0.005493036936968565,0.004753637593239546,0.005056396592408419,0.005338509567081928,0.004281898494809866,0.8235357999801636,1.1671031713485718,1.1479978561401367,0.9603140950202942,0.6673145294189453,1.2341463565826416,1.3924587965011597,2.9049630165100098,1.4540975093841553,1.914454460144043,0.9525208473205566,0.9192761182785034,0.4815022051334381,1.143488883972168,1.6798824071884155,1.232933759689331,0.9825693964958191,1.1283191442489624,1.3682039976119995,0.9889469146728516,1.3723030090332031,1.0149602890014648,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004519001115113497,0.003722785972058773,0.002989531960338354,0.0031111021526157856,0.003300627926364541,0.0029627627227455378,0.0030509724747389555,0.00381912337616086,0.0039851125329732895,0.0031942029017955065,0.003018250921741128,0.004021866247057915,0.004698343109339476,0.0043082647025585175,0.004506734665483236,0.0053778160363435745,0.005493036936968565,0.004753637593239546,0.005056396592408419,0.005338509567081928,0.004281898494809866,0.003632647218182683,1.1671031713485718,1.1479978561401367,0.9603140950202942,0.6673145294189453,1.2341463565826416,1.3924587965011597,2.9049630165100098,1.4540975093841553,1.914454460144043,0.9525208473205566,0.9192761182785034,0.4815022051334381,1.143488883972168,1.6798824071884155,1.232933759689331,0.9825693964958191,1.1283191442489624,1.3682039976119995,0.9889469146728516,1.3723030090332031,1.0149602890014648,0.8597253561019897,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003722785972058773,0.002989531960338354,0.0031111021526157856,0.003300627926364541,0.0029627627227455378,0.0030509724747389555,0.00381912337616086,0.0039851125329732895,0.0031942029017955065,0.003018250921741128,0.004021866247057915,0.004698343109339476,0.0043082647025585175,0.004506734665483236,0.0053778160363435745,0.005493036936968565,0.004753637593239546,0.005056396592408419,0.005338509567081928,0.004281898494809866,0.003632647218182683,0.003950200509279966,1.1479978561401367,0.9603140950202942,0.6673145294189453,1.2341463565826416,1.3924587965011597,2.9049630165100098,1.4540975093841553,1.914454460144043,0.9525208473205566,0.9192761182785034,0.4815022051334381,1.143488883972168,1.6798824071884155,1.232933759689331,0.9825693964958191,1.1283191442489624,1.3682039976119995,0.9889469146728516,1.3723030090332031,1.0149602890014648,0.8597253561019897,1.3318672180175781,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002989531960338354,0.0031111021526157856,0.003300627926364541,0.0029627627227455378,0.0030509724747389555,0.00381912337616086,0.0039851125329732895,0.0031942029017955065,0.003018250921741128,0.004021866247057915,0.004698343109339476,0.0043082647025585175,0.004506734665483236,0.0053778160363435745,0.005493036936968565,0.004753637593239546,0.005056396592408419,0.005338509567081928,0.004281898494809866,0.003632647218182683,0.003950200509279966,0.004645102191716433,0.9603140950202942,0.6673145294189453,1.2341463565826416,1.3924587965011597,2.9049630165100098,1.4540975093841553,1.914454460144043,0.9525208473205566,0.9192761182785034,0.4815022051334381,1.143488883972168,1.6798824071884155,1.232933759689331,0.9825693964958191,1.1283191442489624,1.3682039976119995,0.9889469146728516,1.3723030090332031,1.0149602890014648,0.8597253561019897,1.3318672180175781,1.2219409942626953,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031111021526157856,0.003300627926364541,0.0029627627227455378,0.0030509724747389555,0.00381912337616086,0.0039851125329732895,0.0031942029017955065,0.003018250921741128,0.004021866247057915,0.004698343109339476,0.0043082647025585175,0.004506734665483236,0.0053778160363435745,0.005493036936968565,0.004753637593239546,0.005056396592408419,0.005338509567081928,0.004281898494809866,0.003632647218182683,0.003950200509279966,0.004645102191716433,0.00464669382199645,0.6673145294189453,1.2341463565826416,1.3924587965011597,2.9049630165100098,1.4540975093841553,1.914454460144043,0.9525208473205566,0.9192761182785034,0.4815022051334381,1.143488883972168,1.6798824071884155,1.232933759689331,0.9825693964958191,1.1283191442489624,1.3682039976119995,0.9889469146728516,1.3723030090332031,1.0149602890014648,0.8597253561019897,1.3318672180175781,1.2219409942626953,1.2949267625808716,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003300627926364541,0.0029627627227455378,0.0030509724747389555,0.00381912337616086,0.0039851125329732895,0.0031942029017955065,0.003018250921741128,0.004021866247057915,0.004698343109339476,0.0043082647025585175,0.004506734665483236,0.0053778160363435745,0.005493036936968565,0.004753637593239546,0.005056396592408419,0.005338509567081928,0.004281898494809866,0.003632647218182683,0.003950200509279966,0.004645102191716433,0.00464669382199645,0.003901376388967037,1.2341463565826416,1.3924587965011597,2.9049630165100098,1.4540975093841553,1.914454460144043,0.9525208473205566,0.9192761182785034,0.4815022051334381,1.143488883972168,1.6798824071884155,1.232933759689331,0.9825693964958191,1.1283191442489624,1.3682039976119995,0.9889469146728516,1.3723030090332031,1.0149602890014648,0.8597253561019897,1.3318672180175781,1.2219409942626953,1.2949267625808716,1.1628059148788452,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029627627227455378,0.0030509724747389555,0.00381912337616086,0.0039851125329732895,0.0031942029017955065,0.003018250921741128,0.004021866247057915,0.004698343109339476,0.0043082647025585175,0.004506734665483236,0.0053778160363435745,0.005493036936968565,0.004753637593239546,0.005056396592408419,0.005338509567081928,0.004281898494809866,0.003632647218182683,0.003950200509279966,0.004645102191716433,0.00464669382199645,0.003901376388967037,0.003690564539283514,1.3924587965011597,2.9049630165100098,1.4540975093841553,1.914454460144043,0.9525208473205566,0.9192761182785034,0.4815022051334381,1.143488883972168,1.6798824071884155,1.232933759689331,0.9825693964958191,1.1283191442489624,1.3682039976119995,0.9889469146728516,1.3723030090332031,1.0149602890014648,0.8597253561019897,1.3318672180175781,1.2219409942626953,1.2949267625808716,1.1628059148788452,0.9263973236083984,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030509724747389555,0.00381912337616086,0.0039851125329732895,0.0031942029017955065,0.003018250921741128,0.004021866247057915,0.004698343109339476,0.0043082647025585175,0.004506734665483236,0.0053778160363435745,0.005493036936968565,0.004753637593239546,0.005056396592408419,0.005338509567081928,0.004281898494809866,0.003632647218182683,0.003950200509279966,0.004645102191716433,0.00464669382199645,0.003901376388967037,0.003690564539283514,0.0037426198832690716,2.9049630165100098,1.4540975093841553,1.914454460144043,0.9525208473205566,0.9192761182785034,0.4815022051334381,1.143488883972168,1.6798824071884155,1.232933759689331,0.9825693964958191,1.1283191442489624,1.3682039976119995,0.9889469146728516,1.3723030090332031,1.0149602890014648,0.8597253561019897,1.3318672180175781,1.2219409942626953,1.2949267625808716,1.1628059148788452,0.9263973236083984,0.775475263595581,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00381912337616086,0.0039851125329732895,0.0031942029017955065,0.003018250921741128,0.004021866247057915,0.004698343109339476,0.0043082647025585175,0.004506734665483236,0.0053778160363435745,0.005493036936968565,0.004753637593239546,0.005056396592408419,0.005338509567081928,0.004281898494809866,0.003632647218182683,0.003950200509279966,0.004645102191716433,0.00464669382199645,0.003901376388967037,0.003690564539283514,0.0037426198832690716,0.0035893921740353107,1.4540975093841553,1.914454460144043,0.9525208473205566,0.9192761182785034,0.4815022051334381,1.143488883972168,1.6798824071884155,1.232933759689331,0.9825693964958191,1.1283191442489624,1.3682039976119995,0.9889469146728516,1.3723030090332031,1.0149602890014648,0.8597253561019897,1.3318672180175781,1.2219409942626953,1.2949267625808716,1.1628059148788452,0.9263973236083984,0.775475263595581,1.9885109663009644,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039851125329732895,0.0031942029017955065,0.003018250921741128,0.004021866247057915,0.004698343109339476,0.0043082647025585175,0.004506734665483236,0.0053778160363435745,0.005493036936968565,0.004753637593239546,0.005056396592408419,0.005338509567081928,0.004281898494809866,0.003632647218182683,0.003950200509279966,0.004645102191716433,0.00464669382199645,0.003901376388967037,0.003690564539283514,0.0037426198832690716,0.0035893921740353107,0.003951378166675568,1.914454460144043,0.9525208473205566,0.9192761182785034,0.4815022051334381,1.143488883972168,1.6798824071884155,1.232933759689331,0.9825693964958191,1.1283191442489624,1.3682039976119995,0.9889469146728516,1.3723030090332031,1.0149602890014648,0.8597253561019897,1.3318672180175781,1.2219409942626953,1.2949267625808716,1.1628059148788452,0.9263973236083984,0.775475263595581,1.9885109663009644,2.0831456184387207,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031942029017955065,0.003018250921741128,0.004021866247057915,0.004698343109339476,0.0043082647025585175,0.004506734665483236,0.0053778160363435745,0.005493036936968565,0.004753637593239546,0.005056396592408419,0.005338509567081928,0.004281898494809866,0.003632647218182683,0.003950200509279966,0.004645102191716433,0.00464669382199645,0.003901376388967037,0.003690564539283514,0.0037426198832690716,0.0035893921740353107,0.003951378166675568,0.0060652694664895535,0.9525208473205566,0.9192761182785034,0.4815022051334381,1.143488883972168,1.6798824071884155,1.232933759689331,0.9825693964958191,1.1283191442489624,1.3682039976119995,0.9889469146728516,1.3723030090332031,1.0149602890014648,0.8597253561019897,1.3318672180175781,1.2219409942626953,1.2949267625808716,1.1628059148788452,0.9263973236083984,0.775475263595581,1.9885109663009644,2.0831456184387207,0.9077707529067993,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003018250921741128,0.004021866247057915,0.004698343109339476,0.0043082647025585175,0.004506734665483236,0.0053778160363435745,0.005493036936968565,0.004753637593239546,0.005056396592408419,0.005338509567081928,0.004281898494809866,0.003632647218182683,0.003950200509279966,0.004645102191716433,0.00464669382199645,0.003901376388967037,0.003690564539283514,0.0037426198832690716,0.0035893921740353107,0.003951378166675568,0.0060652694664895535,0.03924607113003731,0.9192761182785034,0.4815022051334381,1.143488883972168,1.6798824071884155,1.232933759689331,0.9825693964958191,1.1283191442489624,1.3682039976119995,0.9889469146728516,1.3723030090332031,1.0149602890014648,0.8597253561019897,1.3318672180175781,1.2219409942626953,1.2949267625808716,1.1628059148788452,0.9263973236083984,0.775475263595581,1.9885109663009644,2.0831456184387207,0.9077707529067993,2.214766263961792,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.004021866247057915,0.004698343109339476,0.0043082647025585175,0.004506734665483236,0.0053778160363435745,0.005493036936968565,0.004753637593239546,0.005056396592408419,0.005338509567081928,0.004281898494809866,0.003632647218182683,0.003950200509279966,0.004645102191716433,0.00464669382199645,0.003901376388967037,0.003690564539283514,0.0037426198832690716,0.0035893921740353107,0.003951378166675568,0.0060652694664895535,0.03924607113003731,0.0453040674328804,0.4815022051334381,1.143488883972168,1.6798824071884155,1.232933759689331,0.9825693964958191,1.1283191442489624,1.3682039976119995,0.9889469146728516,1.3723030090332031,1.0149602890014648,0.8597253561019897,1.3318672180175781,1.2219409942626953,1.2949267625808716,1.1628059148788452,0.9263973236083984,0.775475263595581,1.9885109663009644,2.0831456184387207,0.9077707529067993,2.214766263961792,12.892813682556152,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.004698343109339476,0.0043082647025585175,0.004506734665483236,0.0053778160363435745,0.005493036936968565,0.004753637593239546,0.005056396592408419,0.005338509567081928,0.004281898494809866,0.003632647218182683,0.003950200509279966,0.004645102191716433,0.00464669382199645,0.003901376388967037,0.003690564539283514,0.0037426198832690716,0.0035893921740353107,0.003951378166675568,0.0060652694664895535,0.03924607113003731,0.0453040674328804,0.03429580479860306,1.143488883972168,1.6798824071884155,1.232933759689331,0.9825693964958191,1.1283191442489624,1.3682039976119995,0.9889469146728516,1.3723030090332031,1.0149602890014648,0.8597253561019897,1.3318672180175781,1.2219409942626953,1.2949267625808716,1.1628059148788452,0.9263973236083984,0.775475263595581,1.9885109663009644,2.0831456184387207,0.9077707529067993,2.214766263961792,12.892813682556152,2.841151714324951,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0043082647025585175,0.004506734665483236,0.0053778160363435745,0.005493036936968565,0.004753637593239546,0.005056396592408419,0.005338509567081928,0.004281898494809866,0.003632647218182683,0.003950200509279966,0.004645102191716433,0.00464669382199645,0.003901376388967037,0.003690564539283514,0.0037426198832690716,0.0035893921740353107,0.003951378166675568,0.0060652694664895535,0.03924607113003731,0.0453040674328804,0.03429580479860306,0.03249124065041542,1.6798824071884155,1.232933759689331,0.9825693964958191,1.1283191442489624,1.3682039976119995,0.9889469146728516,1.3723030090332031,1.0149602890014648,0.8597253561019897,1.3318672180175781,1.2219409942626953,1.2949267625808716,1.1628059148788452,0.9263973236083984,0.775475263595581,1.9885109663009644,2.0831456184387207,0.9077707529067993,2.214766263961792,12.892813682556152,2.841151714324951,1.8699284791946411,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004506734665483236,0.0053778160363435745,0.005493036936968565,0.004753637593239546,0.005056396592408419,0.005338509567081928,0.004281898494809866,0.003632647218182683,0.003950200509279966,0.004645102191716433,0.00464669382199645,0.003901376388967037,0.003690564539283514,0.0037426198832690716,0.0035893921740353107,0.003951378166675568,0.0060652694664895535,0.03924607113003731,0.0453040674328804,0.03429580479860306,0.03249124065041542,0.02996227703988552,1.232933759689331,0.9825693964958191,1.1283191442489624,1.3682039976119995,0.9889469146728516,1.3723030090332031,1.0149602890014648,0.8597253561019897,1.3318672180175781,1.2219409942626953,1.2949267625808716,1.1628059148788452,0.9263973236083984,0.775475263595581,1.9885109663009644,2.0831456184387207,0.9077707529067993,2.214766263961792,12.892813682556152,2.841151714324951,1.8699284791946411,2.1446022987365723,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0053778160363435745,0.005493036936968565,0.004753637593239546,0.005056396592408419,0.005338509567081928,0.004281898494809866,0.003632647218182683,0.003950200509279966,0.004645102191716433,0.00464669382199645,0.003901376388967037,0.003690564539283514,0.0037426198832690716,0.0035893921740353107,0.003951378166675568,0.0060652694664895535,0.03924607113003731,0.0453040674328804,0.03429580479860306,0.03249124065041542,0.02996227703988552,0.02957293950021267,0.9825693964958191,1.1283191442489624,1.3682039976119995,0.9889469146728516,1.3723030090332031,1.0149602890014648,0.8597253561019897,1.3318672180175781,1.2219409942626953,1.2949267625808716,1.1628059148788452,0.9263973236083984,0.775475263595581,1.9885109663009644,2.0831456184387207,0.9077707529067993,2.214766263961792,12.892813682556152,2.841151714324951,1.8699284791946411,2.1446022987365723,1.0035011768341064,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.005493036936968565,0.004753637593239546,0.005056396592408419,0.005338509567081928,0.004281898494809866,0.003632647218182683,0.003950200509279966,0.004645102191716433,0.00464669382199645,0.003901376388967037,0.003690564539283514,0.0037426198832690716,0.0035893921740353107,0.003951378166675568,0.0060652694664895535,0.03924607113003731,0.0453040674328804,0.03429580479860306,0.03249124065041542,0.02996227703988552,0.02957293950021267,0.02800135873258114,1.1283191442489624,1.3682039976119995,0.9889469146728516,1.3723030090332031,1.0149602890014648,0.8597253561019897,1.3318672180175781,1.2219409942626953,1.2949267625808716,1.1628059148788452,0.9263973236083984,0.775475263595581,1.9885109663009644,2.0831456184387207,0.9077707529067993,2.214766263961792,12.892813682556152,2.841151714324951,1.8699284791946411,2.1446022987365723,1.0035011768341064,1.006350040435791,1.0
